Time_Stamp,Input__NewOrder,Output__MAG1 Completed,Output__MAG2 Completed,Output__ReWork Completed,Emission,Grid
480.0,78.0,45.0,13.0,6.0,2814.14,3375.09
480.0,69.0,42.0,17.0,4.0,2610.08,3287.12
480.0,72.0,40.0,10.0,11.0,2906.0,3471.04
480.0,94.0,41.0,25.0,6.0,2913.65,3895.65
480.0,73.0,46.0,16.0,5.0,2844.74,3535.65
480.0,80.0,3.0,41.0,5.0,1191.09,2883.87
480.0,80.0,4.0,40.0,4.0,1157.7,2778.6
480.0,78.0,1.0,37.0,9.0,1240.61,2917.94
480.0,73.0,3.0,43.0,3.0,1106.31,2800.82
480.0,61.0,3.0,40.0,5.0,1157.56,2825.88
480.0,80.0,4.0,52.0,4.0,1370.96,3461.24
480.0,77.0,2.0,47.0,7.0,1450.92,3507.44
480.0,81.0,1.0,43.0,11.0,1525.94,3559.04
480.0,79.0,1.0,51.0,7.0,1380.47,3526.56
480.0,77.0,1.0,51.0,7.0,1414.8,3641.75
480.0,71.0,25.0,21.0,4.0,1916.79,2847.15
480.0,74.0,25.0,22.0,3.0,1792.27,2796.51
480.0,71.0,28.0,19.0,6.0,2178.67,3068.61
480.0,83.0,26.0,23.0,5.0,2175.23,3089.18
480.0,83.0,21.0,25.0,5.0,1844.67,2937.29
480.0,85.0,32.0,40.0,9.0,2864.82,4647.08
480.0,89.0,31.0,35.0,11.0,2809.76,4557.81
480.0,82.0,31.0,33.0,15.0,3082.95,4708.17
480.0,78.0,22.0,40.0,8.0,2300.57,4113.18
480.0,76.0,29.0,38.0,5.0,2456.64,4071.97
480.0,61.0,43.0,8.0,3.0,2459.42,2600.57
480.0,71.0,45.0,6.0,2.0,2390.83,2554.45
480.0,88.0,43.0,4.0,2.0,2306.19,2363.31
480.0,85.0,45.0,6.0,4.0,2623.86,2760.03
480.0,78.0,45.0,4.0,4.0,2541.48,2576.09
480.0,77.0,11.0,48.0,11.0,2022.37,4269.37
480.0,68.0,13.0,49.0,3.0,1674.09,3610.84
480.0,78.0,10.0,45.0,13.0,2149.68,4274.09
480.0,74.0,10.0,49.0,9.0,1889.59,4072.58
480.0,77.0,11.0,53.0,6.0,1856.44,4118.4
480.0,84.0,21.0,51.0,5.0,2267.72,4250.84
480.0,68.0,24.0,31.0,7.0,2246.05,3581.47
480.0,81.0,35.0,32.0,12.0,3003.87,4469.48
480.0,91.0,35.0,39.0,9.0,3012.74,4507.57
480.0,77.0,27.0,40.0,4.0,2247.94,3865.48
480.0,81.0,36.0,35.0,6.0,2772.07,4140.1
480.0,68.0,29.0,27.0,8.0,2454.61,3569.92
480.0,85.0,39.0,31.0,10.0,3026.63,4360.95
480.0,79.0,37.0,31.0,6.0,2762.42,3945.28
480.0,72.0,38.0,26.0,6.0,2718.07,3744.61
480.0,66.0,0.0,46.0,7.0,1244.15,3164.32
480.0,78.0,0.0,41.0,9.0,1264.33,3095.33
480.0,78.0,0.0,38.0,9.0,1211.37,2927.14
480.0,72.0,0.0,48.0,5.0,1162.83,3096.96
480.0,74.0,0.0,47.0,4.0,1082.72,2933.83
480.0,73.0,29.0,18.0,4.0,1979.43,2751.15
480.0,74.0,29.0,17.0,2.0,1832.5,2533.34
480.0,83.0,26.0,16.0,6.0,1961.7,2703.29
480.0,68.0,27.0,16.0,7.0,2236.6,2900.85
480.0,67.0,29.0,17.0,2.0,1827.43,2543.42
480.0,80.0,37.0,34.0,4.0,2697.69,3910.04
480.0,66.0,28.0,31.0,5.0,2314.35,3456.11
480.0,83.0,38.0,27.0,8.0,2883.93,4005.5
480.0,81.0,37.0,28.0,7.0,2836.99,3888.37
480.0,76.0,41.0,25.0,9.0,2999.0,4117.35
480.0,85.0,45.0,7.0,2.0,2466.7,2561.64
480.0,82.0,41.0,9.0,6.0,2622.1,2876.55
480.0,81.0,43.0,3.0,3.0,2319.67,2390.47
480.0,81.0,43.0,4.0,6.0,2654.36,2702.27
480.0,77.0,45.0,3.0,4.0,2543.97,2585.09
480.0,75.0,22.0,34.0,2.0,1817.29,3118.81
480.0,81.0,32.0,24.0,7.0,2538.18,3579.35
480.0,79.0,30.0,20.0,4.0,2085.77,3044.1
480.0,84.0,34.0,29.0,7.0,2602.28,3806.5
480.0,74.0,26.0,34.0,7.0,2305.08,3815.92
480.0,77.0,24.0,28.0,5.0,1946.06,3246.58
480.0,74.0,23.0,26.0,2.0,1693.91,2746.92
480.0,87.0,29.0,18.0,4.0,2052.64,2856.0
480.0,70.0,21.0,29.0,4.0,1819.65,3033.72
480.0,78.0,20.0,30.0,6.0,1935.76,3223.77
480.0,85.0,23.0,49.0,7.0,2409.14,4456.14
480.0,80.0,29.0,40.0,5.0,2427.98,4116.56
480.0,79.0,36.0,25.0,15.0,3184.61,4497.68
480.0,91.0,31.0,41.0,10.0,2877.93,4574.31
480.0,76.0,17.0,49.0,6.0,2119.72,4146.51
480.0,96.0,42.0,42.0,6.0,3223.91,4764.57
480.0,69.0,35.0,26.0,7.0,2590.36,3767.86
480.0,84.0,41.0,31.0,9.0,3134.98,4388.48
480.0,90.0,40.0,34.0,7.0,3027.4,4360.74
480.0,74.0,35.0,30.0,5.0,2587.03,3801.21
480.0,77.0,1.0,49.0,8.0,1433.3,3591.08
480.0,81.0,0.0,52.0,5.0,1243.16,3357.7
480.0,76.0,0.0,43.0,8.0,1273.56,3178.94
480.0,78.0,2.0,50.0,4.0,1285.59,3348.02
480.0,76.0,1.0,51.0,4.0,1206.43,3238.15
480.0,80.0,22.0,25.0,5.0,1878.73,2928.61
480.0,76.0,31.0,27.0,7.0,2461.02,3602.16
480.0,74.0,28.0,17.0,7.0,2123.46,3054.01
480.0,78.0,21.0,31.0,5.0,1912.27,3275.8
480.0,76.0,17.0,39.0,2.0,1721.47,3347.19
480.0,84.0,14.0,28.0,7.0,1619.39,2958.03
480.0,74.0,8.0,37.0,5.0,1324.85,2899.14
480.0,84.0,12.0,28.0,9.0,1607.82,3045.35
480.0,68.0,14.0,32.0,3.0,1441.35,2755.29
480.0,75.0,11.0,34.0,4.0,1366.27,2791.24
480.0,74.0,45.0,6.0,6.0,2706.71,2944.31
480.0,65.0,45.0,10.0,2.0,2461.65,2752.68
480.0,80.0,41.0,6.0,6.0,2521.25,2709.97
480.0,71.0,46.0,11.0,4.0,2695.93,3049.43
480.0,72.0,48.0,11.0,0.0,2488.27,2749.7
480.0,69.0,1.0,40.0,9.0,1307.85,3108.62
480.0,80.0,4.0,40.0,4.0,1157.7,2770.2
480.0,78.0,0.0,38.0,9.0,1211.37,2909.84
480.0,78.0,0.0,43.0,6.0,1142.72,2939.7
480.0,73.0,0.0,47.0,3.0,1018.92,2816.95
480.0,72.0,16.0,32.0,8.0,1848.19,3354.26
480.0,76.0,8.0,42.0,10.0,1728.91,3628.99
480.0,88.0,15.0,34.0,7.0,1780.9,3311.56
480.0,81.0,13.0,38.0,5.0,1631.93,3255.28
480.0,75.0,14.0,38.0,5.0,1745.36,3373.22
480.0,78.0,26.0,37.0,11.0,2657.2,4280.86
480.0,76.0,29.0,36.0,6.0,2414.93,4011.31
480.0,82.0,34.0,31.0,14.0,3088.95,4587.44
480.0,71.0,26.0,36.0,4.0,2210.41,3721.85
480.0,76.0,29.0,37.0,5.0,2430.36,3971.96
480.0,82.0,41.0,2.0,6.0,2497.93,2453.03
480.0,83.0,44.0,3.0,2.0,2369.79,2308.29
480.0,92.0,42.0,0.0,5.0,2453.34,2302.38
480.0,86.0,46.0,2.0,1.0,2400.93,2273.73
480.0,76.0,42.0,4.0,3.0,2348.35,2396.04
480.0,83.0,4.0,50.0,7.0,1508.0,3571.72
480.0,80.0,1.0,49.0,10.0,1524.29,3647.44
480.0,71.0,2.0,45.0,5.0,1187.51,2976.25
480.0,86.0,2.0,46.0,9.0,1449.44,3447.32
480.0,75.0,2.0,48.0,6.0,1346.38,3350.5
480.0,91.0,45.0,2.0,5.0,2593.16,2745.11
480.0,80.0,44.0,2.0,3.0,2405.05,2446.27
480.0,83.0,44.0,0.0,5.0,2485.24,2535.46
480.0,79.0,45.0,0.0,5.0,2557.32,2546.05
480.0,75.0,46.0,2.0,3.0,2469.33,2541.06
480.0,81.0,30.0,35.0,6.0,2545.82,3936.83
480.0,67.0,27.0,33.0,4.0,2191.22,3490.71
480.0,88.0,34.0,32.0,14.0,3255.69,4647.95
480.0,88.0,41.0,31.0,3.0,2752.25,3891.12
480.0,70.0,33.0,32.0,4.0,2428.71,3645.52
480.0,79.0,5.0,42.0,5.0,1294.54,3067.75
480.0,73.0,3.0,40.0,9.0,1386.78,3229.65
480.0,77.0,5.0,32.0,10.0,1405.33,3010.45
480.0,72.0,3.0,48.0,2.0,1131.05,2979.04
480.0,74.0,0.0,47.0,4.0,1082.72,2970.91
480.0,82.0,29.0,38.0,9.0,2652.89,4275.53
480.0,75.0,33.0,31.0,7.0,2653.19,3914.84
480.0,78.0,28.0,37.0,9.0,2589.9,4171.8
480.0,90.0,31.0,37.0,9.0,2749.07,4305.52
480.0,68.0,23.0,36.0,8.0,2233.95,3819.4
480.0,77.0,13.0,42.0,7.0,1798.91,3672.1
480.0,78.0,9.0,43.0,8.0,1666.75,3586.06
480.0,83.0,18.0,36.0,5.0,1837.55,3399.37
480.0,75.0,11.0,46.0,7.0,1773.62,3809.68
480.0,66.0,9.0,45.0,6.0,1590.47,3559.59
480.0,72.0,47.0,1.0,3.0,2478.98,2418.26
480.0,85.0,45.0,0.0,2.0,2334.12,2282.07
480.0,82.0,45.0,2.0,2.0,2353.24,2325.94
480.0,71.0,46.0,0.0,4.0,2515.25,2425.16
480.0,75.0,44.0,0.0,4.0,2440.15,2283.46
480.0,87.0,44.0,28.0,6.0,3068.17,4085.42
480.0,78.0,38.0,24.0,9.0,2943.37,3898.99
480.0,73.0,38.0,21.0,8.0,2763.94,3630.41
480.0,90.0,39.0,35.0,5.0,2843.78,4151.34
480.0,74.0,36.0,27.0,7.0,2749.11,3818.25
480.0,73.0,1.0,49.0,8.0,1404.36,3576.51
480.0,75.0,4.0,54.0,4.0,1402.94,3580.24
480.0,75.0,0.0,47.0,7.0,1305.96,3343.64
480.0,79.0,1.0,51.0,7.0,1380.47,3536.47
480.0,78.0,1.0,52.0,7.0,1403.67,3643.69
480.0,78.0,7.0,38.0,7.0,1466.12,3126.24
480.0,73.0,10.0,33.0,6.0,1413.4,2883.42
480.0,93.0,8.0,30.0,8.0,1450.29,2852.42
480.0,72.0,6.0,41.0,4.0,1284.78,2905.35
480.0,81.0,7.0,36.0,6.0,1448.64,2988.95
480.0,81.0,21.0,41.0,1.0,1801.5,3365.74
480.0,78.0,12.0,40.0,10.0,1877.85,3788.09
480.0,85.0,16.0,37.0,5.0,1729.82,3347.84
480.0,73.0,14.0,41.0,8.0,1914.73,3794.97
480.0,67.0,11.0,47.0,5.0,1668.13,3685.38
480.0,67.0,1.0,52.0,6.0,1351.1,3559.53
480.0,62.0,1.0,55.0,4.0,1272.87,3478.7
480.0,81.0,1.0,44.0,15.0,1716.49,4009.52
480.0,75.0,0.0,57.0,6.0,1404.04,3716.56
480.0,78.0,1.0,49.0,11.0,1576.28,3887.09
480.0,69.0,2.0,39.0,7.0,1222.0,2930.49
480.0,78.0,4.0,39.0,4.0,1132.69,2714.3
480.0,78.0,2.0,35.0,10.0,1310.2,2960.29
480.0,89.0,1.0,42.0,5.0,1107.53,2837.07
480.0,79.0,0.0,41.0,7.0,1149.31,2905.73
480.0,65.0,34.0,19.0,5.0,2325.7,3302.89
480.0,64.0,30.0,28.0,3.0,2154.2,3365.58
480.0,77.0,27.0,31.0,6.0,2257.68,3612.78
480.0,74.0,26.0,35.0,4.0,2102.35,3595.05
480.0,72.0,33.0,24.0,9.0,2614.93,3899.44
480.0,70.0,40.0,4.0,4.0,2309.72,2376.71
480.0,81.0,42.0,2.0,5.0,2487.57,2445.84
480.0,78.0,41.0,6.0,1.0,2135.66,2222.15
480.0,69.0,38.0,8.0,3.0,2205.36,2415.65
480.0,70.0,43.0,2.0,4.0,2406.36,2350.48
480.0,87.0,44.0,27.0,6.0,3010.02,4089.35
480.0,76.0,34.0,28.0,9.0,2745.37,3996.63
480.0,81.0,30.0,33.0,13.0,2911.99,4433.56
480.0,96.0,33.0,43.0,11.0,3188.98,4950.65
480.0,63.0,30.0,25.0,6.0,2301.73,3460.96
480.0,72.0,40.0,6.0,6.0,2523.76,2642.57
480.0,77.0,42.0,3.0,5.0,2505.82,2501.48
480.0,77.0,43.0,3.0,2.0,2238.11,2233.17
480.0,75.0,43.0,7.0,3.0,2463.85,2582.63
480.0,69.0,41.0,5.0,2.0,2257.41,2297.27
480.0,77.0,46.0,14.0,3.0,2702.46,3154.43
480.0,72.0,42.0,6.0,6.0,2588.5,2849.59
480.0,78.0,42.0,9.0,4.0,2584.34,2923.64
480.0,79.0,45.0,7.0,2.0,2485.68,2723.45
480.0,85.0,46.0,6.0,4.0,2610.57,2899.68
480.0,77.0,5.0,55.0,6.0,1585.73,3916.87
480.0,68.0,2.0,52.0,8.0,1554.84,3784.49
480.0,80.0,3.0,46.0,12.0,1711.37,3989.2
480.0,70.0,3.0,53.0,6.0,1455.04,3700.31
480.0,70.0,2.0,55.0,5.0,1388.28,3672.19
480.0,61.0,9.0,44.0,3.0,1400.44,3141.59
480.0,80.0,7.0,52.0,5.0,1608.79,3652.02
480.0,81.0,5.0,44.0,8.0,1505.53,3400.36
480.0,92.0,5.0,52.0,8.0,1641.45,3805.79
480.0,70.0,8.0,50.0,4.0,1562.91,3565.1
480.0,83.0,41.0,20.0,7.0,2921.04,3697.26
480.0,72.0,40.0,18.0,5.0,2666.08,3358.25
480.0,75.0,44.0,17.0,5.0,2812.62,3569.42
480.0,83.0,45.0,15.0,4.0,2723.35,3376.03
480.0,71.0,43.0,20.0,4.0,2684.6,3572.0
480.0,94.0,29.0,50.0,9.0,2856.31,4826.65
480.0,69.0,26.0,32.0,8.0,2403.44,3801.97
480.0,85.0,34.0,36.0,13.0,3144.48,4642.92
480.0,73.0,30.0,33.0,5.0,2378.25,3722.03
480.0,72.0,26.0,37.0,6.0,2292.7,3861.19
480.0,66.0,42.0,6.0,2.0,2283.72,2356.18
480.0,84.0,39.0,6.0,2.0,2145.7,2215.0
480.0,73.0,40.0,3.0,3.0,2220.78,2185.1
480.0,76.0,42.0,6.0,1.0,2212.76,2259.07
480.0,78.0,35.0,9.0,5.0,2300.65,2500.09
480.0,77.0,0.0,47.0,9.0,1381.5,3408.79
480.0,73.0,0.0,50.0,9.0,1431.35,3581.27
480.0,81.0,0.0,50.0,6.0,1248.59,3283.27
480.0,87.0,0.0,56.0,3.0,1198.19,3336.11
480.0,80.0,0.0,53.0,5.0,1242.67,3341.47
480.0,73.0,43.0,0.0,6.0,2547.79,2392.56
480.0,79.0,43.0,0.0,3.0,2355.35,2169.09
480.0,87.0,43.0,0.0,4.0,2413.56,2248.6
480.0,80.0,47.0,0.0,1.0,2359.15,2148.5
480.0,68.0,44.0,0.0,3.0,2394.4,2174.58
480.0,86.0,6.0,55.0,7.0,1773.85,4052.94
480.0,74.0,6.0,53.0,5.0,1547.12,3703.68
480.0,72.0,8.0,47.0,9.0,1801.75,3901.11
480.0,72.0,3.0,52.0,10.0,1709.62,3971.8
480.0,81.0,5.0,51.0,9.0,1703.54,3963.74
480.0,78.0,44.0,5.0,4.0,2575.08,2635.69
480.0,78.0,43.0,3.0,3.0,2376.91,2431.06
480.0,86.0,45.0,5.0,1.0,2285.64,2404.93
480.0,76.0,44.0,7.0,1.0,2427.7,2569.74
480.0,72.0,45.0,4.0,4.0,2536.34,2590.14
480.0,77.0,12.0,49.0,5.0,1828.75,3910.13
480.0,75.0,8.0,53.0,7.0,1777.98,4035.1
480.0,74.0,13.0,44.0,10.0,2111.19,4100.81
480.0,93.0,11.0,55.0,5.0,1840.91,4089.61
480.0,77.0,12.0,51.0,6.0,1889.91,4060.6
480.0,73.0,24.0,42.0,5.0,2211.53,3897.55
480.0,71.0,18.0,40.0,11.0,2304.18,4182.68
480.0,81.0,17.0,41.0,13.0,2351.3,4347.82
480.0,71.0,22.0,43.0,4.0,2161.12,3924.81
480.0,73.0,17.0,46.0,7.0,2054.46,4089.06
480.0,79.0,41.0,28.0,5.0,2846.86,4008.9
480.0,72.0,26.0,35.0,8.0,2451.59,3964.08
480.0,76.0,36.0,33.0,5.0,2686.09,3936.9
480.0,73.0,29.0,32.0,5.0,2289.68,3641.27
480.0,77.0,30.0,40.0,4.0,2469.56,4000.31
480.0,64.0,47.0,3.0,2.0,2424.88,2407.09
480.0,82.0,41.0,9.0,6.0,2622.1,2845.93
480.0,81.0,43.0,3.0,3.0,2319.67,2369.98
480.0,78.0,44.0,5.0,3.0,2483.02,2478.45
480.0,74.0,42.0,8.0,1.0,2224.21,2382.35
480.0,78.0,47.0,6.0,3.0,2570.48,2782.57
480.0,67.0,45.0,3.0,2.0,2383.43,2423.01
480.0,87.0,41.0,4.0,7.0,2588.3,2862.17
480.0,78.0,43.0,10.0,3.0,2524.48,2867.58
480.0,75.0,46.0,5.0,3.0,2525.74,2689.15
480.0,82.0,37.0,35.0,2.0,2599.25,3851.65
480.0,69.0,29.0,31.0,5.0,2297.23,3513.34
480.0,87.0,40.0,31.0,8.0,3066.86,4298.76
480.0,79.0,29.0,34.0,7.0,2475.73,3895.23
480.0,76.0,37.0,29.0,6.0,2644.51,3889.15
480.0,71.0,3.0,42.0,6.0,1267.78,3057.35
480.0,74.0,1.0,41.0,7.0,1195.05,2957.23
480.0,77.0,1.0,45.0,4.0,1134.55,2941.6
480.0,71.0,0.0,42.0,8.0,1220.98,3026.96
480.0,76.0,1.0,43.0,6.0,1187.8,3006.54
480.0,86.0,42.0,23.0,8.0,3063.74,3978.18
480.0,86.0,41.0,30.0,8.0,3076.74,4237.72
480.0,80.0,38.0,21.0,11.0,2948.13,4002.24
480.0,72.0,38.0,27.0,3.0,2522.75,3498.03
480.0,66.0,34.0,16.0,8.0,2450.58,3262.52
480.0,70.0,18.0,30.0,7.0,1930.74,3294.99
480.0,75.0,31.0,27.0,1.0,2054.1,3054.8
480.0,76.0,26.0,19.0,4.0,1859.01,2685.7
480.0,79.0,26.0,25.0,4.0,1953.61,3039.16
480.0,74.0,21.0,24.0,6.0,1876.1,2974.44
480.0,70.0,20.0,24.0,7.0,1869.64,2985.7
480.0,74.0,29.0,17.0,2.0,1832.5,2546.15
480.0,81.0,26.0,15.0,8.0,2091.73,2854.16
480.0,67.0,28.0,18.0,6.0,2178.57,2945.95
480.0,67.0,29.0,17.0,2.0,1827.43,2556.39
480.0,82.0,28.0,39.0,11.0,2735.87,4435.87
480.0,75.0,22.0,41.0,9.0,2413.21,4121.93
480.0,85.0,34.0,43.0,4.0,2633.12,4246.21
480.0,70.0,20.0,44.0,5.0,2061.94,3825.76
480.0,80.0,29.0,36.0,10.0,2649.11,4289.15
480.0,78.0,46.0,10.0,2.0,2576.98,2932.04
480.0,70.0,40.0,9.0,7.0,2660.39,2963.57
480.0,72.0,42.0,7.0,4.0,2466.02,2661.5
480.0,76.0,47.0,7.0,2.0,2544.2,2715.59
480.0,70.0,45.0,5.0,3.0,2508.98,2600.9
480.0,85.0,21.0,21.0,6.0,1800.3,2796.26
480.0,78.0,21.0,21.0,4.0,1737.46,2608.72
480.0,79.0,24.0,18.0,4.0,1794.62,2596.42
480.0,81.0,22.0,24.0,2.0,1629.12,2627.56
480.0,70.0,20.0,23.0,5.0,1691.8,2761.92
480.0,76.0,3.0,53.0,7.0,1507.75,3745.51
480.0,75.0,1.0,49.0,7.0,1342.19,3483.89
480.0,75.0,1.0,45.0,13.0,1622.44,3827.61
480.0,74.0,0.0,52.0,9.0,1463.73,3747.74
480.0,77.0,0.0,50.0,10.0,1490.66,3731.6
480.0,79.0,13.0,41.0,5.0,1679.82,3447.01
480.0,84.0,4.0,47.0,4.0,1275.36,3173.51
480.0,84.0,17.0,33.0,7.0,1816.41,3353.72
480.0,75.0,7.0,39.0,8.0,1555.2,3365.94
480.0,73.0,11.0,36.0,4.0,1434.72,3040.04
480.0,72.0,5.0,43.0,9.0,1633.77,3534.99
480.0,78.0,7.0,41.0,4.0,1338.44,2994.46
480.0,70.0,11.0,32.0,7.0,1551.52,3123.32
480.0,87.0,4.0,46.0,8.0,1524.65,3510.45
480.0,74.0,7.0,39.0,6.0,1421.15,3107.23
480.0,70.0,28.0,28.0,6.0,2227.46,3466.91
480.0,72.0,27.0,28.0,8.0,2359.32,3772.7
480.0,78.0,22.0,26.0,10.0,2203.03,3495.27
480.0,87.0,19.0,32.0,10.0,2136.1,3705.05
480.0,79.0,22.0,38.0,5.0,2105.41,3677.31
480.0,72.0,40.0,6.0,6.0,2523.76,2635.68
480.0,84.0,38.0,7.0,6.0,2497.59,2761.88
480.0,77.0,41.0,4.0,2.0,2284.28,2314.5
480.0,92.0,41.0,6.0,5.0,2475.55,2626.85
480.0,69.0,41.0,5.0,2.0,2257.41,2293.73
480.0,70.0,33.0,9.0,6.0,2186.6,2591.16
480.0,84.0,33.0,11.0,4.0,2125.36,2461.33
480.0,81.0,35.0,12.0,2.0,2053.75,2414.45
480.0,75.0,38.0,7.0,6.0,2372.46,2708.19
480.0,69.0,33.0,12.0,6.0,2212.92,2754.3
480.0,82.0,23.0,41.0,2.0,2004.77,3553.47
480.0,81.0,11.0,41.0,9.0,1788.03,3710.56
480.0,84.0,22.0,31.0,7.0,2014.23,3499.24
480.0,76.0,14.0,40.0,8.0,1892.4,3723.65
480.0,75.0,15.0,40.0,6.0,1854.09,3722.58
480.0,75.0,22.0,34.0,2.0,1817.29,3095.41
480.0,75.0,38.0,21.0,4.0,2495.03,3362.49
480.0,77.0,37.0,18.0,10.0,2804.27,3693.15
480.0,82.0,35.0,26.0,8.0,2700.51,3796.28
480.0,71.0,34.0,22.0,8.0,2581.28,3558.51
480.0,80.0,17.0,28.0,4.0,1603.59,2862.46
480.0,80.0,13.0,31.0,6.0,1523.14,2968.61
480.0,78.0,23.0,22.0,4.0,1740.49,2837.76
480.0,87.0,13.0,31.0,7.0,1658.86,3209.18
480.0,66.0,14.0,35.0,3.0,1478.19,2928.35
480.0,68.0,6.0,44.0,6.0,1428.59,3246.82
480.0,67.0,6.0,45.0,4.0,1322.97,3102.07
480.0,79.0,12.0,34.0,6.0,1585.13,3137.5
480.0,78.0,5.0,45.0,8.0,1521.5,3447.68
480.0,77.0,7.0,40.0,7.0,1496.47,3200.54
480.0,69.0,0.0,47.0,11.0,1492.49,3648.87
480.0,82.0,0.0,50.0,9.0,1431.81,3621.97
480.0,82.0,0.0,51.0,4.0,1192.51,3251.35
480.0,79.0,1.0,51.0,7.0,1380.47,3519.19
480.0,79.0,0.0,50.0,9.0,1438.17,3648.25
480.0,71.0,15.0,32.0,8.0,1842.55,3240.87
480.0,74.0,25.0,24.0,4.0,1891.37,2932.18
480.0,83.0,31.0,18.0,1.0,1902.7,2598.44
480.0,79.0,18.0,32.0,6.0,1857.83,3276.15
480.0,78.0,18.0,29.0,4.0,1725.29,2964.07
480.0,64.0,37.0,7.0,3.0,2156.04,2437.0
480.0,84.0,33.0,11.0,4.0,2125.36,2461.04
480.0,81.0,35.0,12.0,2.0,2053.75,2414.01
480.0,75.0,38.0,7.0,6.0,2372.46,2707.81
480.0,69.0,33.0,12.0,6.0,2212.92,2753.96
480.0,69.0,1.0,40.0,9.0,1307.85,3122.12
480.0,80.0,4.0,40.0,4.0,1157.7,2776.21
480.0,78.0,0.0,38.0,9.0,1211.37,2920.35
480.0,78.0,0.0,43.0,6.0,1142.72,2948.7
480.0,73.0,0.0,47.0,3.0,1018.92,2822.95
480.0,86.0,45.0,29.0,5.0,3011.09,4109.87
480.0,75.0,38.0,27.0,8.0,2856.26,3995.39
480.0,84.0,41.0,28.0,9.0,3115.96,4254.51
480.0,71.0,33.0,29.0,4.0,2380.36,3487.8
480.0,76.0,36.0,30.0,5.0,2595.83,3803.35
480.0,83.0,41.0,24.0,4.0,2710.76,3637.24
480.0,78.0,39.0,28.0,5.0,2707.67,3840.25
480.0,75.0,39.0,28.0,3.0,2609.06,3627.69
480.0,78.0,38.0,28.0,7.0,2829.03,3889.64
480.0,74.0,38.0,24.0,8.0,2731.63,3890.94
480.0,76.0,10.0,47.0,9.0,1896.24,4005.54
480.0,68.0,16.0,38.0,11.0,2191.28,3922.24
480.0,77.0,21.0,41.0,9.0,2278.73,4119.92
480.0,83.0,12.0,52.0,4.0,1748.67,3837.45
480.0,68.0,12.0,45.0,8.0,1885.72,3849.07
480.0,80.0,6.0,45.0,7.0,1558.06,3597.4
480.0,81.0,2.0,47.0,6.0,1352.09,3396.8
480.0,87.0,3.0,41.0,10.0,1484.62,3450.0
480.0,75.0,3.0,50.0,5.0,1345.27,3411.79
480.0,79.0,5.0,47.0,7.0,1506.0,3578.69
480.0,72.0,47.0,1.0,3.0,2478.98,2406.49
480.0,71.0,43.0,1.0,4.0,2410.98,2337.95
480.0,83.0,44.0,0.0,3.0,2356.61,2225.39
480.0,80.0,43.0,3.0,6.0,2629.0,2632.29
480.0,74.0,47.0,3.0,1.0,2374.05,2345.2
480.0,68.0,0.0,48.0,8.0,1385.09,3555.95
480.0,70.0,1.0,51.0,6.0,1349.0,3513.77
480.0,73.0,1.0,52.0,6.0,1387.14,3593.24
480.0,72.0,1.0,54.0,6.0,1377.32,3650.88
480.0,71.0,0.0,51.0,9.0,1455.35,3690.71
480.0,73.0,25.0,21.0,6.0,2035.62,3042.95
480.0,74.0,22.0,24.0,4.0,1781.42,2751.7
480.0,81.0,29.0,18.0,7.0,2107.72,3041.88
480.0,75.0,22.0,25.0,6.0,1963.41,3036.92
480.0,69.0,21.0,23.0,7.0,1879.72,3012.02
480.0,77.0,5.0,49.0,9.0,1669.26,3846.73
480.0,78.0,7.0,53.0,5.0,1582.75,3678.03
480.0,70.0,11.0,37.0,8.0,1700.37,3366.77
480.0,77.0,10.0,50.0,6.0,1733.14,3795.07
480.0,75.0,7.0,43.0,11.0,1754.48,3782.92
480.0,77.0,45.0,15.0,5.0,2746.09,3431.6
480.0,77.0,43.0,19.0,7.0,2874.63,3784.97
480.0,78.0,43.0,17.0,7.0,2854.47,3630.09
480.0,78.0,45.0,21.0,2.0,2711.56,3464.24
480.0,71.0,46.0,13.0,3.0,2683.41,3207.99
480.0,69.0,20.0,26.0,3.0,1630.95,2714.69
480.0,79.0,20.0,26.0,4.0,1826.47,2853.71
480.0,78.0,24.0,21.0,4.0,1758.3,2777.16
480.0,76.0,19.0,30.0,4.0,1736.8,2976.18
480.0,77.0,20.0,30.0,3.0,1666.4,2925.92
480.0,90.0,39.0,37.0,9.0,3102.51,4700.17
480.0,70.0,26.0,36.0,5.0,2249.83,3764.97
480.0,78.0,37.0,27.0,11.0,2961.01,4304.6
480.0,90.0,33.0,44.0,4.0,2665.02,4350.81
480.0,76.0,27.0,41.0,6.0,2420.19,4161.32
480.0,77.0,5.0,47.0,7.0,1530.51,3580.66
480.0,74.0,6.0,48.0,8.0,1627.16,3755.56
480.0,72.0,3.0,43.0,11.0,1671.23,3684.32
480.0,77.0,4.0,53.0,7.0,1558.21,3790.65
480.0,76.0,3.0,51.0,7.0,1483.02,3734.16
480.0,93.0,32.0,31.0,6.0,2621.42,3832.42
480.0,73.0,29.0,28.0,7.0,2414.76,3530.99
480.0,76.0,24.0,27.0,8.0,2245.97,3407.48
480.0,78.0,19.0,29.0,11.0,2247.66,3558.0
480.0,74.0,29.0,28.0,5.0,2239.21,3486.75
480.0,79.0,0.0,54.0,6.0,1371.42,3659.44
480.0,76.0,2.0,49.0,12.0,1752.55,3945.1
480.0,81.0,1.0,49.0,10.0,1602.58,3816.76
480.0,77.0,0.0,55.0,6.0,1423.52,3684.01
