Time_Stamp,Robot1__Grid,MAG1__Emission,MAG1__Grid,ReMAG__Emission,ReMAG__Grid,MAG2__Emission,MAG2__Grid,Robot2__Grid,Robot2_ready__Grid,MAG1_ready__Grid,Robot1_ready__Grid,MAG2_ready__Grid,ReMAG_ready__Grid,Robot1_Idle_to_ShutDown__Grid,Robot1_Restart_to_Idle__Grid,Robot2_Idle_to_ShutDown__Grid,Robot2_Restart_to_Idle__Grid,MAG1_Idle_to_ShutDown__Grid,MAG1_Restart_to_Idle__Grid,MAG2_Idle_to_ShutDown__Grid,MAG2_Restart_to_Idle__Grid,ReMAG_Idle_to_ShutDown__Grid,ReMAG_Restart_to_Idle__Grid
480.0,168.72,98.54,78.83,324.35,296.55,1049.95,2843.6,91.36,0.46,0.0,0.69,13.64,0.0,1.59,1.6,6.08,7.5,1.37,8.0,4.07,6.5,0.35,16.0
480.0,166.7,93.87,75.09,284.59,260.19,1036.31,2806.68,112.69,0.48,0.0,0.0,9.32,0.0,1.99,2.0,9.4,12.0,1.37,8.0,8.14,13.0,0.41,19.2
480.0,101.55,1804.76,1443.81,281.21,257.11,615.01,1665.66,234.38,6.18,3.45,1.59,38.82,3.25,6.36,3.2,12.17,5.25,8.3,20.0,26.64,26.0,30.21,22.4
480.0,102.13,1603.17,1282.54,284.91,260.49,592.22,1603.92,204.32,6.47,2.59,2.15,38.69,0.0,4.77,2.0,13.91,6.0,9.69,28.0,33.3,26.0,26.96,19.2
480.0,108.88,1663.03,1330.42,361.17,330.21,842.52,2281.84,277.39,3.18,0.22,2.89,31.55,3.91,5.57,2.8,6.95,3.0,9.69,24.02,13.32,13.0,26.96,19.2
480.0,129.69,1591.83,1273.46,249.77,228.36,673.71,1824.63,189.98,11.68,1.84,3.96,34.61,0.0,4.77,2.4,13.23,5.25,13.84,40.0,26.64,26.0,23.11,19.2
480.0,106.95,1475.43,1180.34,361.92,330.9,719.89,1949.71,214.56,7.72,3.55,3.47,39.9,3.18,5.57,2.4,12.31,5.25,11.07,32.0,19.98,19.5,23.11,16.0
480.0,182.52,950.12,760.1,406.72,371.85,1064.17,2882.12,171.9,1.11,0.02,0.0,16.47,8.93,1.7,0.8,13.24,12.0,4.62,40.0,0.0,0.0,74.77,22.4
480.0,139.11,837.55,670.04,358.01,327.32,862.1,2334.84,146.32,0.48,0.0,2.23,14.1,18.2,3.4,1.6,11.68,11.25,5.04,48.0,24.97,19.5,74.77,19.2
480.0,182.49,1243.34,994.68,242.49,221.71,795.27,2153.85,119.19,1.95,0.0,0.31,33.87,0.0,0.85,0.4,10.12,9.75,5.88,52.0,24.97,19.5,64.09,16.0
480.0,172.64,663.52,530.82,200.1,182.95,992.39,2687.73,127.68,2.27,0.0,0.53,29.93,1.59,1.7,0.8,7.84,7.5,5.04,44.0,0.0,0.0,42.73,9.6
480.0,169.83,785.11,628.09,519.18,474.68,951.67,2577.45,126.51,2.05,0.0,1.19,37.56,9.26,1.7,0.8,12.46,11.25,4.2,40.0,0.0,0.0,96.14,25.6
480.0,188.53,2157.92,1726.33,41.03,37.51,71.85,194.58,4.7,0.0,8.92,0.0,0.0,0.0,0.36,0.4,5.07,0.75,4.34,4.0,14.16,26.0,14.56,3.2
480.0,182.7,2234.11,1787.29,150.29,137.41,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.36,0.4,5.07,0.75,4.34,4.0,2.83,0.0,29.12,12.8
480.0,182.49,2192.63,1754.1,160.41,146.66,36.14,97.87,4.56,0.0,3.48,0.31,0.0,0.0,0.36,0.4,5.07,0.75,4.34,4.0,8.49,13.0,36.4,12.8
480.0,184.93,2319.08,1855.26,40.07,36.64,0.0,0.0,19.74,2.39,4.86,0.12,0.0,0.0,0.36,0.4,7.61,1.5,0.0,0.0,2.83,0.0,14.56,3.2
480.0,186.42,2078.24,1662.59,122.09,111.63,71.97,194.91,3.62,0.0,8.46,0.0,0.63,0.0,0.72,0.8,2.54,0.75,8.68,8.0,11.33,19.5,29.12,9.6
480.0,60.98,1813.84,1451.07,519.57,475.03,826.83,2239.33,350.78,1.84,5.76,0.9,9.72,32.0,4.83,4.0,0.0,0.0,15.12,32.0,28.41,39.0,56.03,16.0
480.0,72.4,1219.66,975.73,176.32,161.21,773.27,2094.26,254.49,13.12,1.14,0.5,34.92,0.0,4.39,3.6,5.58,1.5,17.01,36.0,18.94,26.0,46.69,16.0
480.0,76.1,1936.63,1549.3,401.72,367.29,701.82,1900.77,294.63,5.08,6.24,0.0,17.87,4.58,4.39,3.6,5.58,1.5,7.56,16.0,30.99,39.0,66.0,22.4
480.0,101.52,1632.77,1306.21,253.41,231.69,786.03,2128.83,288.11,10.96,3.08,0.73,33.43,9.94,5.27,4.8,2.79,0.75,7.56,16.0,20.89,26.0,46.69,16.0
480.0,58.04,1347.39,1077.91,324.08,296.3,791.03,2142.36,292.69,9.76,3.04,0.67,17.03,9.28,4.39,4.0,2.79,0.75,11.34,24.0,37.64,45.5,56.03,16.0
480.0,188.53,2055.03,1644.03,203.5,186.06,89.17,241.51,0.0,0.0,0.46,0.0,5.0,0.6,0.63,0.4,1.03,0.0,2.43,24.0,42.66,26.0,22.14,16.0
480.0,182.7,2234.11,1787.29,79.34,72.54,1.86,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.4,1.03,0.0,0.41,4.0,8.53,6.5,12.92,6.4
480.0,182.49,2115.15,1692.12,120.87,110.51,35.37,95.8,0.0,0.0,1.16,0.31,0.83,0.08,0.63,0.4,1.03,0.0,1.22,12.0,17.06,6.5,12.92,6.4
480.0,189.72,2218.6,1774.88,119.11,108.9,36.38,98.53,0.0,0.0,0.6,0.46,0.0,2.94,0.0,0.0,1.03,0.0,1.22,12.0,25.6,13.0,15.86,9.6
480.0,186.62,2179.12,1743.3,39.12,35.77,36.13,97.85,0.0,0.0,0.44,1.08,0.57,0.0,0.0,0.0,1.03,0.0,1.22,12.0,17.06,6.5,8.61,3.2
480.0,174.1,2324.11,1859.29,160.29,146.55,90.68,245.6,69.08,1.95,4.55,3.58,0.64,0.0,0.0,0.0,7.34,5.25,0.0,0.0,33.14,26.0,46.48,12.8
480.0,182.7,2184.9,1747.92,119.62,109.37,72.39,196.06,77.98,0.8,2.95,0.0,5.6,0.0,1.28,0.4,10.09,7.5,5.14,4.0,19.88,13.0,37.19,9.6
480.0,182.49,2135.5,1708.4,41.67,38.1,108.47,293.79,51.87,1.27,0.0,0.31,2.31,9.12,1.28,0.4,7.34,6.0,5.14,4.0,39.77,32.5,18.43,3.2
480.0,168.35,2235.17,1788.14,68.03,62.2,124.5,337.18,93.26,1.86,9.89,1.08,5.03,0.0,2.55,0.8,9.17,6.75,0.0,0.0,33.14,26.0,18.59,6.4
480.0,185.45,2285.17,1828.13,161.48,147.64,89.69,242.92,68.46,0.0,6.89,1.31,5.82,0.0,0.0,0.0,10.09,7.5,0.0,0.0,20.02,19.5,37.19,9.6
480.0,188.53,95.27,76.22,319.96,292.54,870.85,2358.56,9.61,0.0,0.0,0.0,52.72,35.51,0.63,0.4,4.32,1.5,1.35,8.0,0.0,0.0,76.62,16.0
480.0,182.7,194.77,155.81,162.04,148.15,800.89,2169.08,4.93,0.0,0.0,0.0,50.9,1.81,0.63,0.4,2.88,0.75,2.24,16.0,8.42,6.5,51.08,9.6
480.0,182.49,188.31,150.65,407.75,372.8,776.81,2103.87,0.0,0.0,0.0,0.31,47.06,10.38,0.63,0.4,1.44,0.0,1.8,12.0,16.85,13.0,63.85,16.0
480.0,185.54,142.93,114.34,120.9,110.54,842.48,2281.72,9.99,0.64,0.0,0.0,58.03,0.0,0.63,0.4,2.88,0.75,1.8,12.0,0.0,0.0,38.31,6.4
480.0,186.62,93.86,75.09,161.5,147.66,889.94,2410.25,19.57,1.43,0.0,1.08,39.56,0.0,0.0,0.0,5.76,2.25,0.9,4.0,8.42,6.5,63.85,12.8
480.0,178.19,375.38,300.31,284.5,260.11,983.36,2663.25,87.26,10.27,0.0,0.0,31.62,14.89,0.37,1.2,20.87,5.25,0.51,28.0,0.0,0.0,55.56,12.8
480.0,173.76,426.13,340.91,321.45,293.9,1015.79,2751.09,116.55,9.05,0.0,0.0,11.96,12.05,0.25,0.8,20.1,4.5,0.64,36.0,7.61,6.5,58.17,16.0
480.0,182.29,849.9,679.92,441.97,404.08,894.41,2422.35,101.84,13.07,0.0,0.0,34.86,9.83,0.25,0.8,19.49,4.5,0.9,52.12,7.61,6.5,88.9,22.4
480.0,161.88,520.21,416.17,242.89,222.07,812.01,2199.19,67.88,6.63,0.0,0.16,53.92,8.85,0.75,2.4,20.1,4.5,0.7,40.0,7.64,6.5,51.25,12.8
480.0,171.09,666.77,533.42,282.52,258.3,1036.15,2806.24,143.42,18.94,0.0,0.01,21.72,1.89,0.37,1.2,14.36,3.75,0.83,49.01,0.0,0.0,77.79,19.2
480.0,185.42,850.28,680.23,361.17,330.21,824.1,2231.93,82.79,11.52,2.67,1.32,38.08,2.0,0.0,0.0,14.21,3.75,20.89,40.0,11.67,13.0,122.34,25.6
480.0,182.7,596.97,477.57,243.06,222.23,939.18,2543.62,87.96,8.94,1.74,0.0,12.36,0.0,1.19,0.4,26.35,6.75,16.71,32.0,17.51,19.5,67.97,12.8
480.0,182.49,1000.99,800.79,203.35,185.92,775.04,2099.06,81.93,2.56,0.02,0.31,28.97,0.0,1.19,0.4,19.89,4.5,27.16,48.0,23.73,26.0,67.97,12.8
480.0,174.42,706.28,565.02,283.14,258.87,856.63,2320.05,87.8,8.45,0.0,0.18,43.45,18.25,2.38,0.8,18.72,4.5,20.89,40.0,5.84,6.5,67.97,12.8
480.0,174.18,836.58,669.26,242.03,221.29,890.37,2411.43,106.56,16.01,1.45,1.79,33.34,0.0,1.19,0.4,19.54,4.5,27.16,52.0,13.98,13.0,54.37,9.6
480.0,83.71,142.2,113.76,398.49,364.34,1080.64,2926.72,247.02,7.83,0.0,2.68,13.38,1.7,8.86,2.4,7.65,3.0,4.77,12.0,0.0,0.0,19.22,25.6
480.0,87.5,142.69,114.15,241.51,220.81,1079.59,2923.89,270.66,4.64,0.0,4.93,0.0,0.0,7.16,1.6,9.56,3.75,4.77,12.0,7.25,6.5,14.95,19.2
480.0,90.96,378.37,302.7,523.6,478.72,1074.03,2908.84,275.39,8.2,0.93,5.83,1.18,2.86,8.59,2.0,3.82,1.5,9.53,28.0,7.25,6.5,23.49,32.0
480.0,92.41,241.47,193.18,161.92,148.05,1116.99,3025.17,285.76,5.72,0.0,4.02,6.56,0.0,10.02,2.8,3.82,1.5,7.15,20.0,0.0,0.0,10.68,12.8
480.0,79.75,191.24,152.99,279.74,255.77,1076.41,2915.28,248.11,15.81,0.0,5.81,14.17,3.57,8.81,2.4,6.24,2.25,5.96,16.0,0.0,0.0,12.82,16.0
480.0,188.53,2207.41,1765.93,158.15,144.59,53.06,143.7,5.06,0.0,0.0,0.0,0.0,0.0,0.31,0.4,5.49,0.75,5.26,12.0,10.63,19.5,39.01,12.8
480.0,182.7,2234.11,1787.29,150.29,137.41,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.31,0.4,5.49,0.75,1.75,4.0,2.66,0.0,31.21,12.8
480.0,182.29,2222.65,1778.12,80.53,73.62,17.7,47.92,4.6,0.0,1.68,0.0,0.0,5.27,0.63,0.8,5.49,0.75,1.88,4.0,5.32,7.43,15.61,3.2
480.0,185.54,2312.65,1850.12,39.65,36.25,35.6,96.42,20.21,0.64,1.73,0.0,0.0,0.0,0.31,0.4,10.98,2.25,1.75,4.0,7.97,13.0,15.61,3.2
480.0,186.42,2175.34,1740.27,40.71,37.22,35.69,96.67,0.0,0.0,0.42,0.0,0.0,0.0,0.63,0.8,2.74,0.0,7.01,16.0,7.97,13.0,15.61,3.2
480.0,187.51,0.0,0.0,238.67,218.22,1072.25,2904.0,63.42,3.56,0.0,0.0,14.95,0.0,0.53,0.4,15.46,5.25,0.05,0.0,0.0,0.0,26.28,19.2
480.0,173.76,0.0,0.0,322.24,294.62,1079.59,2923.89,113.32,6.62,0.0,0.0,0.0,1.42,1.06,0.8,17.67,5.25,0.05,0.0,7.6,6.5,36.45,25.6
480.0,182.49,46.5,37.2,503.97,460.77,1057.37,2863.72,83.1,1.74,0.0,0.31,4.3,3.89,0.53,0.4,22.09,6.75,0.1,4.0,7.6,6.5,39.41,28.8
480.0,171.44,141.38,113.11,361.68,330.68,1101.59,2983.49,104.37,8.1,0.0,0.6,9.45,7.02,1.06,0.8,13.25,4.5,0.2,12.0,0.0,0.0,26.28,16.0
480.0,175.65,0.0,0.0,200.14,182.98,1072.12,2903.67,127.69,14.22,0.0,0.07,14.98,0.0,0.53,0.4,13.25,4.5,0.05,0.0,0.0,0.0,26.28,16.0
480.0,186.81,2321.61,1857.29,202.26,184.92,71.29,193.07,39.36,0.0,0.0,0.06,0.0,0.0,0.63,0.4,8.14,4.5,3.07,4.0,24.15,19.5,25.21,16.0
480.0,182.7,2234.11,1787.29,80.78,73.86,54.66,148.04,68.26,5.61,0.0,0.0,0.0,0.0,0.63,0.4,8.14,4.5,3.07,4.0,24.15,19.5,12.6,6.4
480.0,182.49,2235.05,1788.04,161.21,147.39,36.75,99.53,28.92,0.0,0.94,0.31,0.0,0.0,0.63,0.4,8.14,4.5,3.07,4.0,18.11,13.0,21.01,12.8
480.0,185.05,2337.06,1869.64,203.22,185.8,72.64,196.75,58.65,1.31,0.26,0.0,3.2,0.0,0.63,0.4,10.46,6.0,3.07,4.0,24.15,19.5,25.21,16.0
480.0,183.0,2289.88,1831.9,39.82,36.41,17.72,47.99,43.58,0.0,1.69,1.08,0.0,0.0,0.63,0.4,9.3,5.25,3.07,4.0,12.07,6.5,8.4,3.2
480.0,183.79,331.8,265.44,199.88,182.74,884.13,2394.53,44.53,0.79,0.0,0.08,50.23,0.0,0.94,0.8,7.79,4.5,10.29,20.0,0.0,0.0,23.79,16.0
480.0,182.7,480.78,384.62,201.75,184.46,943.57,2555.5,78.14,1.32,1.41,0.0,24.15,0.0,0.47,0.4,8.91,5.25,15.43,32.0,8.55,6.5,23.79,16.0
480.0,182.49,807.73,646.19,403.28,368.71,747.33,2024.01,54.36,0.9,1.19,0.31,38.56,0.0,0.47,0.4,7.79,4.5,18.86,40.0,25.65,19.5,35.68,25.6
480.0,175.32,285.48,228.38,362.76,331.66,917.16,2483.99,58.44,1.49,0.0,0.0,44.03,0.0,0.94,0.8,5.57,3.0,12.0,24.0,0.48,0.0,27.75,19.2
480.0,186.42,478.52,382.81,159.75,146.06,863.52,2338.7,48.47,0.19,0.03,0.0,54.09,0.0,0.94,0.8,7.79,4.5,15.43,34.45,0.35,0.0,19.82,12.8
480.0,188.53,2156.43,1725.15,242.85,222.04,124.47,337.12,19.31,0.0,0.88,0.0,19.52,0.0,0.58,0.4,5.06,3.0,4.62,16.0,35.36,19.5,4.73,19.2
480.0,182.7,2234.11,1787.29,198.89,181.84,72.82,197.23,49.56,0.0,0.0,0.0,13.51,0.0,0.58,0.4,8.09,5.25,1.16,4.0,26.52,13.0,3.38,12.8
480.0,182.49,2086.66,1669.33,79.89,73.04,71.56,193.8,19.71,0.0,0.0,0.31,2.31,0.0,0.58,0.4,5.06,3.0,2.31,8.0,35.36,19.5,2.03,6.4
480.0,185.54,2206.27,1765.01,238.7,218.24,89.76,243.11,34.38,1.02,0.84,0.0,1.39,0.0,0.58,0.4,5.06,3.0,4.62,16.0,44.2,26.0,4.73,19.2
480.0,176.99,2218.08,1774.47,122.26,111.78,72.02,195.06,44.09,0.95,0.0,1.63,17.75,0.0,1.15,0.8,8.09,5.25,4.62,16.0,25.44,13.0,2.03,6.4
480.0,139.73,466.38,373.11,318.56,291.25,975.07,2640.83,156.21,19.23,0.06,1.93,23.34,14.46,3.21,2.0,14.7,3.75,2.22,24.0,8.38,6.5,66.56,16.0
480.0,128.6,864.27,691.41,307.26,280.93,879.28,2381.38,180.54,15.13,0.0,0.48,37.56,5.78,3.21,2.0,15.02,3.75,5.17,52.0,8.38,6.5,77.65,22.4
480.0,164.47,860.7,688.56,483.01,441.61,1024.9,2775.78,172.5,22.85,0.0,1.47,10.39,5.5,1.92,1.2,8.56,2.25,4.06,40.0,8.38,6.5,77.71,22.4
480.0,112.86,857.11,685.68,243.21,222.36,922.84,2499.36,214.39,14.35,0.07,0.95,31.75,15.22,5.13,3.2,11.41,3.0,4.43,44.0,8.38,6.5,55.46,12.8
480.0,137.26,339.02,271.22,320.65,293.17,963.34,2609.04,143.13,26.73,0.0,0.52,35.37,0.0,3.21,2.0,11.41,3.0,2.59,28.0,0.0,0.0,77.65,19.2
480.0,90.76,146.41,117.13,359.0,328.23,1057.34,2863.64,235.01,8.58,0.0,0.07,17.75,1.06,1.05,3.6,8.85,3.0,4.77,12.0,0.0,0.0,15.3,19.2
480.0,125.64,241.57,193.26,420.7,384.64,1079.59,2923.89,230.14,6.28,0.0,0.0,0.0,4.2,1.15,4.0,11.47,4.5,5.96,16.0,6.72,6.5,21.87,28.8
480.0,82.94,141.68,113.34,359.56,328.74,1074.03,2908.84,242.39,10.62,0.0,0.0,1.18,1.78,1.47,5.2,5.74,2.25,4.77,12.0,6.72,6.5,21.87,25.6
480.0,83.64,96.01,76.81,245.96,224.88,1116.99,3025.17,320.68,4.68,0.0,0.03,6.56,4.04,1.47,5.6,1.91,0.75,3.57,8.0,0.0,0.0,12.15,16.0
480.0,91.63,195.59,156.48,201.2,183.96,1076.41,2915.28,241.6,8.91,0.0,0.08,14.17,0.44,1.26,4.4,7.65,3.0,5.96,16.0,0.0,0.0,12.59,16.0
480.0,188.53,2150.87,1720.7,244.13,223.2,70.03,189.67,5.0,0.0,0.5,0.0,5.0,0.0,0.48,0.4,1.71,0.75,4.52,16.0,24.2,19.5,52.8,19.2
480.0,182.7,2234.11,1787.29,200.81,183.6,52.65,142.59,19.84,0.0,0.0,0.0,0.0,0.0,0.48,0.4,4.27,3.0,1.13,4.0,24.2,19.5,45.26,16.0
480.0,182.49,2201.02,1760.82,244.04,223.12,36.42,98.63,9.5,0.0,0.94,0.31,0.0,5.75,0.48,0.4,2.56,1.5,2.26,8.0,18.15,13.0,51.02,19.2
480.0,185.54,2265.1,1812.08,80.37,73.48,35.18,95.28,24.72,0.64,0.01,0.0,0.0,0.0,0.48,0.4,2.56,1.5,3.39,12.0,18.15,13.0,22.63,6.4
480.0,186.42,2134.68,1707.75,122.04,111.58,54.62,147.94,10.14,0.0,0.0,0.0,0.84,0.0,0.96,0.8,2.56,2.25,4.52,16.0,18.15,13.0,30.17,9.6
480.0,128.99,1135.44,908.35,278.54,254.66,862.31,2335.43,190.06,6.42,1.05,0.63,11.69,12.02,3.05,2.8,13.94,5.25,17.85,56.0,28.87,39.0,60.2,16.0
480.0,118.63,1449.66,1159.73,323.01,295.32,721.43,1953.88,200.06,8.54,2.26,1.43,16.09,11.25,3.48,3.2,11.72,4.5,14.02,44.0,29.67,39.0,54.85,16.0
480.0,166.21,1712.16,1369.73,324.27,296.48,800.94,2169.22,184.14,8.94,0.0,0.98,15.87,0.0,2.18,2.0,14.17,5.25,10.2,28.0,24.06,32.5,65.82,16.0
480.0,141.05,1284.62,1027.7,319.52,292.13,779.64,2111.53,170.84,12.9,3.16,1.43,15.98,5.2,2.61,2.4,10.65,4.5,8.18,24.0,28.87,39.0,54.85,12.8
480.0,143.74,1426.33,1141.06,358.03,327.34,807.04,2185.74,187.2,6.81,3.3,1.72,13.19,12.93,1.31,1.2,12.4,4.5,10.2,28.0,24.06,32.5,54.85,12.8
480.0,183.99,526.49,421.2,242.07,221.32,834.76,2260.8,49.73,0.0,6.95,0.62,49.91,3.21,0.63,0.4,8.96,5.25,20.03,24.0,8.39,6.5,24.27,16.0
480.0,182.7,911.94,729.55,242.42,221.64,652.13,1766.19,39.27,0.0,18.01,0.0,78.8,0.0,0.63,0.4,10.08,6.49,22.19,28.0,8.39,6.5,28.32,19.2
480.0,182.49,1223.86,979.09,162.07,148.18,505.99,1370.39,40.57,1.1,18.51,0.31,57.11,0.0,0.63,0.4,6.72,4.5,18.73,24.0,33.55,26.0,20.23,12.8
480.0,174.91,898.5,718.8,121.29,110.9,723.31,1958.97,68.5,3.52,13.91,0.08,45.38,0.0,1.26,0.8,7.84,4.5,21.17,24.0,17.21,13.0,16.18,9.6
480.0,186.59,856.62,685.3,82.18,75.14,671.23,1817.91,40.31,0.0,19.72,1.08,60.22,0.0,0.0,0.0,10.08,6.0,21.86,24.0,25.16,19.5,12.14,6.4
480.0,34.69,2231.22,1784.98,40.81,37.31,432.71,1171.92,333.34,2.42,0.0,1.22,30.21,0.0,10.24,2.8,1.93,0.75,1.91,20.0,63.86,45.5,21.13,3.2
480.0,33.08,1579.94,1263.95,199.55,182.45,620.43,1680.33,299.19,5.9,0.0,1.39,53.37,0.0,7.68,2.4,3.86,1.5,4.2,44.0,23.95,19.5,52.83,12.8
480.0,45.5,2197.1,1757.68,405.9,371.11,309.25,837.56,334.65,0.0,0.0,0.24,22.59,5.57,8.96,2.4,1.93,0.75,0.38,4.0,87.43,65.0,100.46,28.8
480.0,38.2,1943.59,1554.87,325.52,297.61,521.45,1412.26,296.83,5.79,0.3,0.87,54.35,12.21,10.24,2.8,3.86,0.75,3.44,36.0,46.41,32.5,64.9,19.2
480.0,27.19,2229.67,1783.74,80.7,73.78,502.51,1360.96,336.32,2.54,0.0,0.0,28.29,0.0,8.96,2.4,2.01,0.75,0.76,8.0,49.88,39.0,31.7,6.4
480.0,185.53,2321.61,1857.29,319.74,292.34,89.24,241.69,91.64,0.0,0.0,1.29,0.0,10.78,0.0,0.0,2.97,10.5,0.81,4.0,37.63,32.5,53.78,16.0
480.0,172.37,2160.0,1728.0,201.96,184.65,107.06,289.96,126.85,0.0,0.0,0.0,5.23,4.91,2.93,0.8,3.61,12.0,2.43,12.0,31.36,26.0,44.82,12.8
480.0,182.49,2135.5,1708.4,242.4,221.62,109.02,295.25,58.37,0.07,0.0,0.31,6.86,0.0,1.46,0.4,2.55,8.25,0.81,4.0,35.91,32.5,44.82,16.0
480.0,165.43,2279.05,1823.24,162.99,149.02,197.9,535.97,127.44,0.31,1.07,5.31,13.75,0.0,0.0,0.0,3.82,12.75,2.43,12.0,50.17,45.5,44.82,12.8
480.0,177.28,2223.98,1779.19,83.49,76.33,162.92,441.24,122.37,0.07,0.0,1.07,6.17,0.0,1.46,0.4,4.67,16.5,2.43,12.0,37.63,39.0,26.89,6.4
480.0,187.51,915.12,732.1,320.03,292.6,840.19,2275.5,87.74,10.93,18.14,0.0,20.52,11.49,0.19,0.4,22.53,5.25,39.76,28.0,23.34,26.0,56.54,12.8
480.0,164.09,763.25,610.6,240.13,219.55,974.34,2638.84,140.96,14.84,11.14,0.0,10.15,9.49,0.38,0.8,15.57,3.75,31.29,24.0,14.65,13.0,54.37,9.6
480.0,171.26,1282.65,1026.12,319.86,292.44,795.72,2155.08,131.39,13.62,17.45,0.19,17.53,5.0,1.15,2.4,19.36,4.5,21.51,16.0,29.18,32.5,81.56,19.2
480.0,165.1,667.32,533.85,205.77,188.14,959.55,2598.77,135.78,9.31,7.16,0.16,24.9,0.0,1.15,2.4,16.9,4.5,41.72,28.0,5.84,6.5,40.78,9.6
480.0,174.5,757.62,606.09,319.98,292.55,894.39,2422.29,102.89,13.88,15.97,0.11,48.3,8.66,0.19,0.4,14.77,3.75,26.08,20.0,0.0,0.0,95.15,19.2
480.0,187.51,0.0,0.0,363.31,332.17,1018.18,2757.58,43.1,3.5,0.0,0.0,25.09,0.0,0.63,0.4,7.66,3.75,0.39,0.0,0.0,0.0,37.08,25.6
480.0,182.7,0.0,0.0,358.98,328.21,1072.37,2904.34,97.19,6.02,0.0,0.0,0.0,1.61,0.63,0.4,13.39,6.7,0.39,0.0,8.47,6.5,20.6,12.8
480.0,182.49,0.0,0.0,242.77,221.96,1005.82,2724.08,72.7,1.66,0.0,0.31,13.97,3.01,0.63,0.4,13.39,6.0,0.39,0.0,8.47,6.5,23.62,16.0
480.0,175.32,0.0,0.0,120.97,110.6,1077.21,2917.45,73.19,2.34,0.0,0.0,14.02,0.0,1.26,0.8,14.87,6.75,0.39,0.0,0.0,0.0,16.48,9.6
480.0,183.51,0.0,0.0,199.43,182.33,1043.25,2825.46,78.64,2.73,0.0,1.7,20.39,0.0,0.0,0.0,14.87,6.75,0.39,0.0,0.0,0.0,20.6,12.8
480.0,173.0,1777.21,1421.77,200.84,183.63,776.4,2102.76,182.07,11.55,2.8,0.0,32.24,0.0,0.65,1.2,12.37,4.5,9.99,32.0,23.87,19.5,14.45,16.0
480.0,113.44,999.21,799.37,244.83,223.84,865.72,2344.65,199.01,14.93,0.38,0.29,26.62,0.0,2.37,4.4,11.73,4.5,11.24,36.0,15.91,13.0,16.86,19.2
480.0,179.6,1881.24,1505.0,364.59,333.34,815.26,2208.01,195.3,8.83,0.42,0.0,28.66,0.0,0.65,1.2,13.2,5.25,6.24,20.0,23.87,19.5,12.04,16.0
480.0,153.92,1657.85,1326.28,241.27,220.59,803.59,2176.38,195.23,9.48,2.48,0.25,17.65,1.06,1.29,2.4,13.14,4.5,8.74,24.0,31.82,26.0,14.45,16.0
480.0,156.26,941.72,753.37,200.67,183.47,942.45,2552.47,158.46,10.66,0.91,0.27,39.29,0.0,0.43,0.8,16.89,6.75,18.73,60.0,1.57,0.0,9.63,9.6
480.0,183.72,809.43,647.54,40.72,37.23,898.27,2432.81,97.33,6.01,10.42,1.66,16.19,0.0,0.0,0.0,13.84,5.25,36.15,28.0,23.83,32.5,23.41,3.2
480.0,171.19,611.07,488.85,281.71,257.57,956.96,2591.78,117.45,6.83,4.7,1.91,14.57,1.28,1.38,0.4,18.39,7.5,30.47,24.0,9.53,13.0,81.94,19.2
480.0,182.49,811.13,648.9,461.39,421.84,807.13,2185.99,81.0,5.93,17.8,0.31,25.97,17.8,1.38,0.4,13.87,6.0,35.48,28.0,19.07,26.0,70.23,19.2
480.0,182.88,758.92,607.14,243.23,222.38,996.13,2697.86,129.19,8.17,19.46,0.0,8.2,10.24,1.38,0.4,12.11,5.25,25.34,20.0,19.07,26.0,58.53,12.8
480.0,152.12,666.93,533.55,280.21,256.2,1014.96,2748.86,155.94,8.24,16.84,2.71,14.63,21.21,4.75,1.2,17.3,7.5,35.48,24.0,9.53,13.0,58.53,12.8
480.0,187.51,49.0,39.2,364.29,333.06,1001.12,2711.37,38.33,3.28,0.0,0.0,28.29,4.2,0.63,0.4,8.64,3.75,3.51,4.0,0.0,0.0,29.22,16.0
480.0,182.7,95.62,76.5,320.2,292.75,1019.6,2761.4,58.53,2.58,0.0,0.0,9.9,1.76,0.63,0.4,12.95,6.0,5.26,8.0,8.91,6.5,38.96,22.4
480.0,182.49,0.0,0.0,286.47,261.92,928.7,2515.22,24.36,0.0,0.0,0.31,28.43,4.27,0.63,0.4,8.64,3.75,1.75,0.0,9.71,6.5,29.22,16.0
480.0,175.32,48.18,38.55,260.18,237.88,1006.38,2725.63,63.37,1.48,0.0,0.0,27.3,2.09,1.26,0.8,8.64,3.75,3.51,4.0,0.0,0.0,24.35,16.0
480.0,183.51,0.0,0.0,317.89,290.64,1020.84,2764.77,49.09,1.29,0.0,1.7,24.59,3.92,0.0,0.0,11.0,5.25,1.75,0.0,0.0,0.0,34.09,19.2
480.0,188.73,2077.55,1662.04,80.84,73.91,125.33,339.42,9.61,0.0,19.35,0.65,1.48,0.0,0.0,0.0,1.89,1.5,0.0,0.0,7.62,32.5,11.07,6.4
480.0,182.7,1957.45,1565.96,80.15,73.28,108.1,292.78,0.0,0.0,16.6,0.0,0.0,0.0,0.89,0.4,0.63,0.0,5.73,4.0,8.89,45.5,11.07,6.4
